Case,index,REF_gradU_11,REF_gradU_12,REF_gradU_13,REF_gradU_21,REF_gradU_22,REF_gradU_23,REF_gradU_31,REF_gradU_32,REF_gradU_33,w1,w2,w3,w4,w5,w6
squareDuctAve_Re_1100,8973,0.0,-0.0783914,-5.620026,0.0,-0.01263678,-0.13573593,0.0,-0.0003413358,0.013581544,-8.939267555931407,0.2955674733400658,0.02477919134288754,-11.474293464764546,-0.021170057171472127,-16.88317258166944
squareDuctAve_Re_1100,8974,-4.579813400000002e-16,-0.06108372,-5.3064733,-1.4311879e-17,-0.014175141,-0.081978776,0.0,-0.00024899628,0.016418373,-9.09962303059315,0.2217316180502867,0.015767883909821624,-11.413442577405053,-0.010054625492077572,-16.975058245553452
squareDuctAve_Re_1100,8975,3.2839277e-15,-0.029484319,-5.1934805,0.0,-0.016258981,-0.047398716,-6.4138956e-18,-0.00011237787,0.017328743,-9.213196269043246,0.12885542544601847,0.010179900448656168,-11.382710064136191,-0.02385743585280292,-16.97992242849128
squareDuctAve_Re_1100,8976,0.0,0.008583245,-5.1532755,0.0,-0.015590934,0.012542847,0.0,8.676171e-05,0.017366676,-9.279136348734683,-0.00035367728846124994,0.011933386403550083,-11.399780684381604,-0.029533227697739053,-16.91961314327726
squareDuctAve_Re_1100,8977,-9.159643e-16,0.0549102,-5.247169,7.155955e-18,-0.016643073,0.05543146,0.0,0.0004170889,0.016018642,-9.255911739085052,-0.10865209318553637,0.017577964492203422,-11.444854451500184,-0.01589616602264289,-16.968330642060348
squareDuctAve_Re_1100,8978,-1.7132926e-15,0.07685762,-5.4192877,5.3540344e-17,-0.014438929,0.092978604,3.3462818e-18,0.00055275427,0.013743848,-9.19910200835428,-0.17880833560606635,0.022078351483479055,-11.495786696883584,-0.014585475267037018,-17.021537280816922
squareDuctAve_Re_1100,8979,0.0,0.07364645,-5.653396,0.0,-0.009052732,0.12636982,0.0,0.00036562452,0.010899472,-9.11571653289479,-0.2436231048478577,0.03126624663425468,-11.576358839566968,-0.008578311120122728,-17.029234396483496
squareDuctAve_Re_1100,8980,0.0,0.09142432,-5.9313293,0.0,-0.0082553355,0.15331273,0.0,0.0004606779,0.008060866,-9.04960581326925,-0.28407664645889746,0.03585355771371704,-11.644754879907477,0.020640011755680955,-17.101171063016782
squareDuctAve_Re_1100,8981,1.0566032e-15,0.072748214,-6.18287,-1.650944e-17,-0.0054509602,0.1722428,-2.579599e-19,0.00027577134,0.005760927,-9.009128547727812,-0.3160866249067631,0.03441217346932507,-11.676751565347043,0.049382736337994504,-17.14650837083676
squareDuctAve_Re_1100,8982,-1.0644458e-15,0.08471238,-6.3196754,3.3263914e-17,-0.004909316,0.18015237,0.0,0.0005326864,0.0043754126,-8.975796485296922,-0.34857889392486113,0.03337425838850088,-11.678055632717367,0.0771606064579687,-17.18308091427489
squareDuctAve_Re_1100,8983,0.0,0.04860025,-6.4740562,0.0,-0.0018651772,0.18697469,0.0,0.00033351863,0.0024329713,-8.933284771305734,-0.3833998895637633,0.03480535321484041,-11.652568210069063,0.10009020457433652,-17.253465988010934
squareDuctAve_Re_1100,8984,0.0,0.04375865,-6.595932,0.0,0.00027034318,0.18836662,0.0,0.00066295825,-1.4909318e-05,-8.881610466376861,-0.41239162676186875,0.039493342158315195,-11.614952505086194,0.10346117404955048,-17.37871517667968
squareDuctAve_Re_1100,8985,4.0116433e-15,0.017326472,-6.6505313,-1.2536385e-16,0.0020811672,0.18661733,4.897021999999999e-19,0.0004122746,-0.0016755235,-8.847802523346967,-0.4260983962275118,0.04234825365155763,-11.593959996224571,0.09446903004546844,-17.43437241915114
squareDuctAve_Re_1100,8986,0.0,0.0010047203,-6.6856866,0.0,0.0042113513,0.17637095,0.0,0.0004751396,-0.004636441,-8.808944752741528,-0.4328073991290324,0.04706613849804121,-11.589692329127589,0.061066407504035455,-17.56024619134674
squareDuctAve_Re_1100,8987,5.509836e-15,-0.016571574,-6.6773286,0.0,0.0056514293,0.17047091,2.6903495000000003e-18,0.00039247432,-0.00569293,-8.79457472780467,-0.4308070944913658,0.0485875569925523,-11.601574550811623,0.04397788147008262,-17.607884000762713
squareDuctAve_Re_1100,8988,0.0,-0.033495627,-6.6065917,0.0,0.0068732826,0.15350512,0.0,0.00032049778,-0.0076540327,-8.785508660191173,-0.4181114914341291,0.05118792294744633,-11.645395680570022,0.007006902914349854,-17.691994884839385
squareDuctAve_Re_1100,8989,0.0,-0.051174212,-6.525489,0.0,0.008063077,0.14080423,0.0,0.0002656056,-0.008603485,-8.791834560494861,-0.40119657991958485,0.05269689531211751,-11.697420331330894,-0.021705834426966778,-17.81424641310657
squareDuctAve_Re_1100,8990,0.0,-0.06505464,-6.460928,0.0,0.008561042,0.1322834,0.0,0.00017921838,-0.009088034,-8.803547731116412,-0.3853333754636848,0.05332612944322598,-11.745585327996519,-0.04230430689876239,-17.855634586533906
squareDuctAve_Re_1100,8991,1.5229033e-15,-0.081266135,-6.274827,-4.7590798e-17,0.009180193,0.11175786,1.4872111e-18,0.00010951203,-0.009783065,-8.83831703915298,-0.35292106077703295,0.05429050562632059,-11.84754186731146,-0.09257527581775249,-18.020398115413972
squareDuctAve_Re_1100,8992,0.0,-0.0891928,-6.202589,0.0,0.008841647,0.10480636,0.0,3.1360058e-05,-0.009912547,-8.865046514795742,-0.33213457166584726,0.05466673319482462,-11.919843804388709,-0.11960571719760989,-18.086447166177408
squareDuctAve_Re_1100,8993,3.8163657000000005e-16,-0.12590495,-5.9907036,-1.1926147e-17,0.010605467,0.08707375,3.726917e-19,-4.9038903e-05,-0.009938681,-8.92355808548115,-0.29500850701543235,0.05416364906810016,-12.054446804800802,-0.16988425639835728,-18.16869035047606
squareDuctAve_Re_1100,8994,4.498022e-15,-0.13773,-5.8289022,-1.4056341e-16,0.010219052,0.07531248,4.392602e-18,-0.00012297861,-0.009775575,-8.976883208126765,-0.26566323691417104,0.05410003633989735,-12.174797693218082,-0.20737673430262102,-18.227167883489763
squareDuctAve_Re_1100,8995,0.0,-0.11726522,-5.6695457,0.0,0.008020305,0.06497711,0.0,-0.00010884057,-0.009499419,-9.035918098834049,-0.23660616147181895,0.053990659209361094,-12.304481542589569,-0.23846127259804165,-18.203864742246953
squareDuctAve_Re_1100,8996,0.0,-0.17745332,-5.4586425,0.0,0.0105106225,0.05320351,0.0,-0.00027538592,-0.008992768,-9.106629372429637,-0.20605961016038057,0.054473936487393675,-12.449183139583111,-0.2686261190205794,-18.252483126786448
squareDuctAve_Re_1100,8997,0.0,-0.13354297,-5.226309,0.0,0.007370667,0.042157084,0.0,-0.00017061541,-0.008309287,-9.199082945256647,-0.16995503960717506,0.05481005748894769,-12.623099456713403,-0.2933754699367293,-18.266456173651036
squareDuctAve_Re_1100,8998,0.0,-0.17016408,-5.105408,0.0,0.007706867,0.03718947,0.0,-0.00029523022,-0.007931367,-9.263584489795228,-0.1460817566110028,0.05584031806951092,-12.746507224611534,-0.31054050076188416,-18.255335662466656
squareDuctAve_Re_1100,8999,-2.1877504e-15,-0.16247751,-4.929693,8.545916e-18,0.0061584953,0.030506896,0.0,-0.00026863546,-0.007330632,-9.364026935855893,-0.11118070645162392,0.05604743045243184,-12.918604098653331,-0.325700772674487,-18.26879176372377
squareDuctAve_Re_1100,9000,1.1537303e-15,-0.22240493,-4.650072,-9.013506e-18,0.0068090484,0.021707073,0.0,-0.0004833181,-0.0063357404,-9.48910709777443,-0.0716147388365924,0.05499364033075491,-13.113893597404855,-0.3405249158449524,-18.35174867439133
squareDuctAve_Re_1100,9001,1.9893128e-15,-0.17257856,-4.437452,0.0,0.004847625,0.016146658,1.942687e-18,-0.00028641734,-0.0055365725,-9.595639991653345,-0.03994260003474838,0.053525998988072074,-13.275714869498147,-0.35354197187481634,-18.379059567364354
squareDuctAve_Re_1100,9002,-8.157615e-17,-0.23599854,-4.2458467,3.1865582e-19,0.0054542073,0.012182947,-7.966414e-20,-0.0005124127,-0.0048214328,-9.699044085546864,-0.014050195378196587,0.05125768218289378,-13.423488366380028,-0.36677874678157846,-18.407074153000856
squareDuctAve_Re_1100,9003,7.102791e-16,-0.21093342,-3.9888084,-1.3872624e-18,0.0037426914,0.007778849,3.4681636e-19,-0.0003798147,-0.0038720276,-9.863864233230531,0.021285401662271726,0.04292524537962937,-13.64272106406047,-0.37392541616168035,-18.40593529491419
squareDuctAve_Re_1100,9004,0.0,-0.20153204,-3.890183,0.0,0.0025956766,0.006218293,0.0,-0.00029768603,-0.0035271978,-9.96039293562483,0.039603322585530606,0.04001160110212578,-13.783657270433517,-0.3963223662097106,-18.40363780539607
squareDuctAve_Re_1100,9005,3.8282093000000006e-16,-0.25563383,-3.613786,-3.7384898e-19,0.002837729,0.0030651055,1.8692449e-19,-0.00045507305,-0.002607577,-10.105819733460175,0.06037533551694675,0.032373375598889344,-13.985335359708033,-0.4248091672122085,-18.400257075073892
squareDuctAve_Re_1100,9006,4.628645e-16,-0.2785519,-3.4261274,-1.1300444e-19,0.0023585802,0.0015832088,1.1300444e-19,-0.0004723263,-0.0020492831,-10.227399336555248,0.07170322031199786,0.027039340959131065,-14.164636174959787,-0.4478693178712476,-18.39705183016209
squareDuctAve_Re_1100,9007,0.0,-0.25048366,-3.1455498,0.0,0.0013266143,-9.523097e-05,0.0,-0.00031025437,-0.0013234966,-10.43403976324096,0.08547850504960057,0.015483170913622755,-14.463832759781399,-0.46845262965901524,-18.39291851787556
squareDuctAve_Re_1100,9008,8.112336e-16,-0.23351443,-3.0468946,1.9805484e-19,0.0007231906,-0.0005824118,0.0,-0.00020791862,-0.0010761532,-10.550240709637219,0.09002816636820032,0.011674082485800024,-14.663534591660659,-0.5046193423613776,-18.386767242739918
squareDuctAve_Re_1100,9009,2.2002765e-15,-0.32635036,-2.806165,2.1487075e-18,0.0007676447,-0.0012406798,2.685888e-19,-0.00036048447,-0.0005924438,-10.710477100021855,0.09157031952130441,0.005904673921649439,-14.936689678375576,-0.5223470147552483,-18.381507772693425
squareDuctAve_Re_1100,9010,0.0,-0.24670787,-2.5240705,0.0,0.00025062685,-0.0016208598,0.0,-0.0001621786,-0.00015467005,-10.907268378424204,0.0901794619832325,-5.84828038758766e-05,-15.27773625048883,-0.5262267323056958,-18.376619873033675
squareDuctAve_Re_1100,9011,-1.8634996e-15,-0.26401758,-2.4651027,-9.099111e-19,-4.9658738e-05,-0.0016573366,4.4429454e-22,-0.00012669618,-7.5982556e-05,-11.02990812780238,0.08795070743059248,-0.002429205649982055,-15.523038261721691,-0.5438381955943894,-18.369640374893443
squareDuctAve_Re_1100,9012,0.0,-0.3042949,-2.2218745,0.0,-0.0001870894,-0.0016648144,0.0,-0.00013411643,0.00018727843,-11.225992047611207,0.08289042189000877,-0.0059567655584819995,-15.9093873370776,-0.5310933041788889,-18.364519530342104
squareDuctAve_Re_1100,9013,7.046282e-16,-0.36955592,-2.019177,6.881114999999999e-19,-0.00032991325,-0.0015349367,-8.6013937e-20,-0.00014240872,0.0003324095,-11.393193488265567,0.07759939625582742,-0.007650903912704625,-16.243840749187413,-0.49559873687454437,-18.364262869664515
squareDuctAve_Re_1100,9014,-5.294158e-16,-0.29880264,-1.7406795,0.0,-0.000381678,-0.0012761086,6.4625896e-20,-4.935461e-05,0.00045457552,-11.636652610407678,0.06931883912856308,-0.010147807986406642,-16.733719718278188,-0.4221374724951006,-18.367863530520008
squareDuctAve_Re_1100,9015,-5.52466e-16,-0.38563618,-1.6110979,-2.6975862e-19,-0.00051092816,-0.0011359236,6.743965399999999e-20,-1.7143635e-05,0.00047863837,-11.847597353924323,0.06128200181934411,-0.011128737440692081,-17.183801222559858,-0.37094832818752876,-18.36505555332767
squareDuctAve_Re_1100,9016,0.0,-0.31620467,-1.4511929,0.0,-0.00041384617,-0.0009552821,0.0,1.4643846e-05,0.0004933824,-12.022865219942325,0.05397737665942882,-0.010906878264505218,-17.60628538397239,-0.2898269846614255,-18.369108376806185
squareDuctAve_Re_1100,9017,3.3364726e-16,-0.4467196,-1.2451845,8.145679999999999e-20,-0.0005285254,-0.0007305396,-4.0728325e-20,5.3917185e-05,0.00046488445,-12.254222340671282,0.0462994775491354,-0.012232155208562615,-18.097426801197674,-0.12282283040695,-18.397346999294157
squareDuctAve_Re_1100,9018,-1.8480590000000002e-17,-0.34070835,-0.9878004,-9.0237674e-21,-0.00036369523,-0.0004758458,0.0,5.4117434e-05,0.0003902501,-12.563919330137205,0.033649482494794006,-0.008601921278670224,-18.420584078953393,-3.494630981246903e-05,-18.42067442706113
squareDuctAve_Re_1100,9019,-3.3219838e-16,-0.38019115,-0.8227458,-5.541745e-20,-0.00030433686,-0.00034186264,4.055158e-20,8.543703e-05,0.00031902027,-12.89456763835554,0.02400719884381,-0.0056395175728717025,-18.420628596485848,-1.7324020000218026e-05,-18.42067786632773
squareDuctAve_Re_1100,9020,1.7274962000000002e-16,-0.4516076,-0.69070184,4.2175277e-20,-0.0002502846,-0.00024957117,-4.2175277e-20,0.00012305003,0.00025999625,-13.195251465762345,0.017659527137996553,-0.004066905104467642,-18.420650903447196,-9.71865436790363e-06,-18.42067916133434
squareDuctAve_Re_1100,9021,0.0,-0.44514698,-0.4451062,0.0,-0.00014222476,-0.000111008034,0.0,0.000105120285,0.00014314525,-13.836303748036944,0.007655066000090691,0.0002794758459868703,-18.42067435267656,3.299878127379678e-07,-18.42068073543357
squareDuctAve_Re_1100,9022,2.4032463000000003e-16,-0.5018448,-0.2761738,7.334115e-21,-7.022143e-05,-4.5647797e-05,-1.466823e-20,8.349718e-05,7.223733e-05,-14.670797552068475,0.00816097428765804,0.005314552270486748,-18.420671863475572,8.178543248127101e-06,-18.420676977906282
squareDuctAve_Re_1100,9023,-9.7514417e-17,-0.5465129,-0.0918331,0.0,-1.5325377e-05,-6.580474e-06,-2.9759075e-21,1.2295774e-05,1.729697e-05,-16.611323006936747,-0.02196017677457018,-0.026235380727543486,-18.420547478607954,0.0002251561236653646,-18.420490539663895
squareDuctAve_Re_1100,9024,0.0,0.34735855,-0.10483798,0.0,1.6629001e-05,-4.7273417e-08,0.0,2.4158164e-05,-1.4419219e-05,-17.347772006755836,-0.007084743137126673,0.0029288822546630067,-18.420657352594112,-1.3675658331595972e-05,-18.42067674624457
squareDuctAve_Re_1100,9025,0.0,0.31127852,-0.28086054,0.0,1.7606444e-05,4.941334e-06,0.0,-5.758039e-06,-1.9163102e-05,-15.483549164363,7.586708454936978e-05,-0.006271756135626888,-18.420680742972532,-1.1455238985397866e-07,-18.420674047806155
squareDuctAve_Re_1100,9026,-4.2645094e-16,0.26283795,-0.4505887,-1.3014231e-20,-1.5825301e-06,1.8214972e-05,-3.253561e-21,-2.0889594e-05,-4.486013e-06,-14.684850718214923,-0.0027215754018135307,-0.0022811229416843325,-18.420679752610063,1.1750787073521272e-06,-18.42068004751786
squareDuctAve_Re_1100,9027,0.0,0.26190254,-0.79553884,0.0,-4.1606043e-05,9.451893e-05,0.0,-3.0634772e-05,6.227363e-05,-14.12990543236152,-0.0013091119863211478,0.0015960978999593276,-18.42068054424787,-3.443384780838867e-07,-18.420680447091268
squareDuctAve_Re_1100,9028,-1.7162742e-16,0.23356684,-0.82778424,5.2376555000000004e-21,-8.158971e-05,0.00010440459,5.2376555000000004e-21,-2.7283922e-05,6.99577e-05,-13.818990056934611,-0.0049664428558760625,-0.001379197994076183,-18.42067806389884,1.052542493831058e-06,-18.420680537268858
squareDuctAve_Re_1100,9029,7.121739e-16,0.24582504,-1.1832367,-8.6935e-20,-0.00014531512,0.0002890872,-4.463205e-20,-2.8922379e-05,0.00014912897,-13.469635784802886,-0.008644569533234368,-0.0036917420080083826,-18.42067319720386,4.557879584562946e-06,-18.420679367580398
squareDuctAve_Re_1100,9030,0.0,0.20943268,-1.2714554,0.0,-0.00015711504,0.00034492,0.0,-1.6192726e-05,0.00016756111,-13.26040070748695,-0.0083876892363563,-0.002805571685004183,-18.42067392713912,3.224596904394558e-06,-18.420679981277427
squareDuctAve_Re_1100,9031,-2.5733814000000005e-16,0.22970757,-1.4462929,6.282690999999999e-20,-0.00019359999,0.0004864008,1.5706715e-20,-1.5989739e-05,0.00019226351,-13.037446452342795,-0.012381307411361167,-0.002043761678563837,-18.420666505600025,3.3238275164571773e-06,-18.420680355992125
squareDuctAve_Re_1100,9032,0.0,0.19272192,-1.5946425,0.0,-0.00018455251,0.0006163111,0.0,-4.1241224e-06,0.00020422746,-12.849830664803898,-0.01663475287982838,-0.0021616687016265627,-18.24447221973394,0.015993927592472503,-18.41995477571686
squareDuctAve_Re_1100,9033,3.6128697000000005e-16,0.19329903,-1.9789226,-1.7640972e-19,-0.00018956335,0.0009761947,0.0,8.190818e-06,0.00019205913,-12.609585910448855,-0.022080315605301628,-0.002330247040688532,-17.712511254771876,0.07491098094691691,-18.416718619569814
squareDuctAve_Re_1100,9034,0.0,0.17610665,-2.021647,0.0,-0.00014667059,0.0010161829,0.0,1.801608e-05,0.00018767673,-12.457696179731277,-0.025588894864762044,-0.0017317410225770123,-17.388982268569098,0.11805436633864812,-18.41392641912056
squareDuctAve_Re_1100,9035,0.0,0.20138425,-2.2320204,0.0,-0.00013981354,0.0011791678,0.0,3.1924905e-05,0.00013605849,-12.276699221257585,-0.029316387305880175,-0.0014841531864170697,-17.02303588560591,0.1721469827776816,-18.410079036539532
squareDuctAve_Re_1100,9036,-1.9960513e-16,0.17696843,-2.3613865,9.746374e-20,-6.680255e-05,0.0012490504,3.045737e-21,3.675364e-05,9.2306494e-05,-12.13174556458957,-0.03392068234965126,-0.0011574691965610976,-16.699439740347195,0.18606735350669878,-18.410623574765303
squareDuctAve_Re_1100,9037,0.0,0.16380544,-2.7685256,0.0,6.673841e-05,0.0012399573,0.0,4.862849e-05,-0.000118811186,-11.927885287893924,-0.0395004949569568,-0.0002518680285237767,-16.2917267527631,0.2157246090164436,-18.409750661134485
squareDuctAve_Re_1100,9038,0.0,0.17756483,-2.9082468,0.0,0.00024308843,0.0011007972,0.0,8.258914e-05,-0.0002219626,-11.781888006689066,-0.04313281531591428,0.0005237827181953909,-16.007396293168537,0.2248361535470349,-18.410206344004404
squareDuctAve_Re_1100,9039,0.0,0.14977798,-3.1153579,0.0,0.0002769236,0.00077829586,0.0,6.021375e-05,-0.0003999643,-11.63786243689135,-0.047002817906805466,0.0017134192427287727,-15.729224213867136,0.23587241412957174,-18.410343536620996
squareDuctAve_Re_1100,9040,0.0,0.14897113,-3.1577814,0.0,0.00051448157,0.0006419286,0.0,8.011252e-05,-0.00045369304,-11.511052075819824,-0.0498666248252883,0.002931717466265453,-15.488613264785458,0.22888909265339358,-18.411744399673918
squareDuctAve_Re_1100,9041,1.0188953e-15,0.13643391,-3.3971405,1.2437675e-19,0.00081596145,-0.0001431216,1.2437675e-19,8.755211e-05,-0.00071392674,-11.359213412040916,-0.05235059230325613,0.00496836109691894,-15.224392857432429,0.22570534555587446,-18.41270759988231
squareDuctAve_Re_1100,9042,-1.6945148e-15,0.14644212,-3.6612604,-8.273993999999999e-19,0.001116632,-0.0016291833,-6.65535e-20,0.00012106864,-0.0010844854,-11.216949343563584,-0.05326233419299899,0.007330492089135278,-14.985607392412438,0.21991729294128576,-18.413634479415066
squareDuctAve_Re_1100,9043,0.0,0.14977881,-3.8054674,0.0,0.0013798745,-0.0028292092,0.0,0.00014139591,-0.0013249033,-11.093717923210551,-0.051766369379875485,0.009727586761865777,-14.7773743397162,0.2051335933536207,-18.414896314589335
squareDuctAve_Re_1100,9044,0.0,0.12512724,-3.98596,0.0,0.0016964125,-0.004498229,0.0,0.00011475866,-0.0016358108,-10.954522311401506,-0.04668955429596149,0.012620410587130293,-14.554832292851941,0.20267712749909167,-18.41535401364576
squareDuctAve_Re_1100,9045,-7.314938e-16,0.12468316,-4.41401,-1.4286957e-18,0.0023213946,-0.010737107,-1.7858577e-19,0.00013753008,-0.0024943606,-10.79610763218651,-0.03591976560887701,0.01726016037309484,-14.312792357769899,0.19810776830217566,-18.41588134530784
squareDuctAve_Re_1100,9046,-4.6733995e-16,0.12929869,-4.5481787,-9.127736e-19,0.0029151554,-0.013227616,-1.1409658e-19,0.00015621327,-0.002787737,-10.690881385533498,-0.02581332130024696,0.019596907546851835,-14.148501276511434,0.19186234310114125,-18.41634553942141
squareDuctAve_Re_1100,9047,7.712502e-16,0.107886955,-4.7333384,3.012699e-18,0.0027855043,-0.01744062,3.7658868e-19,0.00010993381,-0.003224333,-10.570433271009058,-0.008591189057760927,0.022550056757131485,-13.957798844781369,0.18074005924117642,-18.416987794128822
squareDuctAve_Re_1100,9048,7.377643e-16,0.110352114,-4.925694,5.8625094e-18,0.0034746234,-0.022847665,1.8628738e-19,0.00012357792,-0.0035785846,-10.485068636685275,0.007816554733044044,0.02390924824520885,-13.815810251155247,0.17319983273683148,-18.417388126190925
squareDuctAve_Re_1100,9049,2.4797148e-15,0.09586798,-5.2670627,0.0,0.003766709,-0.034285944,0.0,9.372888e-05,-0.0043484177,-10.35804824351304,0.03558521451145975,0.027141992995057863,-13.612514832418295,0.16055260674709476,-18.417957284215177
squareDuctAve_Re_1100,9050,0.0,0.08882303,-5.308819,-1.0710922e-17,0.004232875,-0.035795745,-3.3471600000000007e-19,8.173296e-05,-0.004440251,-10.278868239374873,0.05568038032257225,0.027857173803679504,-13.478423492812007,0.14599661155127064,-18.418480577623548
squareDuctAve_Re_1100,9051,0.0,0.09828532,-5.552907,1.7263158e-17,0.0051568174,-0.04657208,1.1008158e-18,0.00010658741,-0.0049322695,-10.188599235649047,0.08121663643691632,0.02933823356097813,-13.3281281183164,0.13155049549984407,-18.418934512462602
squareDuctAve_Re_1100,9052,-1.8872531e-15,0.1006534,-5.7464356,-2.948834e-17,0.006005852,-0.05689939,-1.8430242e-18,0.00011250582,-0.005296673,-10.102687769396747,0.10844663680870352,0.030353773035369194,-13.184464446338055,0.11421352181586532,-18.419385664337693
squareDuctAve_Re_1100,9053,0.0,0.07585483,-6.000957,0.0,0.0052362327,-0.07239548,0.0,5.9561746e-05,-0.0057344744,-10.027999709436017,0.1342681680539018,0.031109437667519887,-13.059708590679307,0.10139089618300466,-18.419670748326908
squareDuctAve_Re_1100,9054,1.1438628e-15,0.06574437,-6.156387,3.5745677e-17,0.005227746,-0.083783954,1.1170513e-18,4.2076255e-05,-0.0059745586,-9.954256079564564,0.16150625932625168,0.03168763841949204,-12.93579452276338,0.08945715696020855,-18.419898684045386
squareDuctAve_Re_1100,9055,0.0,0.06235999,-6.2399707,0.0,0.005815068,-0.090596706,0.0,2.9494491e-05,-0.006060644,-9.899663762674281,0.18307528239729118,0.031362935212151506,-12.840862462194158,0.08213127871960152,-18.42002534887759
squareDuctAve_Re_1100,9056,0.0,0.05085639,-6.52724,0.0,0.0056134383,-0.11806619,0.0,5.2542555e-06,-0.006237873,-9.827367237887964,0.2120122410289929,0.031548960616870715,-12.718626301741827,0.06880453675716354,-18.420214138651342
squareDuctAve_Re_1100,9057,0.0,0.042982917,-6.554045,0.0,0.005639129,-0.12107675,0.0,-1.8281744e-05,-0.006233425,-9.779672477112513,0.23218537353817867,0.031293270114969754,-12.633131203024643,0.05712180878085321,-18.42034787914098
squareDuctAve_Re_1100,9058,1.4785805e-15,0.03385008,-6.6860013,2.3102822000000002e-17,0.005398125,-0.137549,7.219621e-19,-4.128214e-05,-0.006110106,-9.728177960411493,0.25415058478595653,0.030521620345555906,-12.542521886711175,0.04442262795595656,-18.420463934870913
squareDuctAve_Re_1100,9059,0.0,0.024698116,-6.8640356,0.0,0.0050268266,-0.16758852,0.0,-6.20414e-05,-0.0054521305,-9.676936610495225,0.27610833628357945,0.029491851636775365,-12.454155031852638,0.02925105671811457,-18.42056244721335
squareDuctAve_Re_1100,9060,0.0,0.015468414,-6.8755913,0.0,0.004556712,-0.17007865,0.0,-8.124037e-05,-0.0053801034,-9.645317913835123,0.29004754535283506,0.02878531066320593,-12.399583557586139,0.01890901777391383,-18.42060589424105
squareDuctAve_Re_1100,9061,0.0,0.005956405,-6.944649,0.0,0.00402,-0.19656073,0.0,-0.00010457942,-0.0041210973,-9.61213213874161,0.30616884532172023,0.0288505355013457,-12.350542636188313,-0.00368164063267069,-18.420631907676533
squareDuctAve_Re_1100,9062,2.0790015e-15,-0.0044973455,-6.932256,6.496862e-17,0.0031813371,-0.20834759,5.075696999999999e-19,-0.00012488663,-0.0031390483,-9.594629691471182,0.31945063266264984,0.02961162016812867,-12.332356420831175,-0.02316581495128712,-18.420584022185952
squareDuctAve_Re_1100,9063,0.0,-0.01958821,-6.9079947,0.0,0.0025010153,-0.21246354,0.0,-0.00023116295,-0.0025306903,-9.590933513271885,0.3319049965852173,0.030189218655048557,-12.335799820204992,-0.0359829523978726,-18.420517830193155
squareDuctAve_Re_1100,9064,-4.961177300000001e-16,-0.031472776,-6.7904825,-7.751820499999999e-18,0.0007016278,-0.22116016,-3.0280643e-20,-0.00021932334,-0.00061723345,-9.603832952306318,0.34655585058633215,0.02998457644810965,-12.355709909770795,-0.04665556871879918,-18.420443628629855
squareDuctAve_Re_1100,9065,2.4288886e-15,-0.040456887,-6.6643553,1.5180585e-16,-0.0010132195,-0.22116792,-2.9649516e-19,-0.00018645068,0.00083727215,-9.63594270101658,0.3563005078812052,0.028864913447358056,-12.38232048378728,-0.05238142546480587,-18.420398604291094
squareDuctAve_Re_1100,9066,0.0,-0.050885353,-6.495997,0.0,-0.0028214306,-0.21593161,0.0,-0.00020654203,0.0024632635,-9.688338919537102,0.3594784864870683,0.026662666944686938,-12.412849935830902,-0.053210943221693535,-18.420397172931782
squareDuctAve_Re_1100,9067,-2.554121e-16,-0.056951936,-6.1228013,-1.5963274e-17,-0.0045616715,-0.19211906,1.2471283e-19,-0.00020786744,0.0054840003,-9.771951608725372,0.35116289850499544,0.02175639258968767,-12.439290912434727,-0.043038218529584074,-18.420493824313276
squareDuctAve_Re_1100,9068,0.0,-0.052780855,-5.917523,0.0,-0.0059305425,-0.17261834,0.0,-0.00015813689,0.0069466266,-9.871390553157848,0.3278371243674175,0.017443075067901385,-12.438972315022568,-0.0256839669599195,-18.420605699475605
squareDuctAve_Re_1100,9069,3.8178425e-17,-0.054361273,-5.6179624,1.1930787999999998e-18,-0.008931159,-0.13374284,-3.7283593e-20,-0.00017182557,0.008856872,-10.010692153431258,0.2811607224443468,0.012559382585447356,-12.39538146821792,-0.005276339592772232,-18.420668786369994
squareDuctAve_Re_1100,9070,-1.2222791e-15,-0.042109083,-5.4242306,-9.549066e-18,-0.009996171,-0.0974066,5.968171e-19,-0.00012424243,0.009850375,-10.128528697464745,0.2257066567991841,0.009087997149978776,-12.345738561745417,-0.0024687576903711095,-18.420675188316512
squareDuctAve_Re_1100,9071,-2.4992628e-15,-0.016102793,-5.241449,-1.9525476e-17,-0.009991808,-0.034446627,3.6095635e-18,-3.3746823e-05,0.010817183,-10.272784866182985,0.11150445558574541,0.0035190105756324652,-12.30851703387591,-0.01504711051471965,-18.420661376069273
squareDuctAve_Re_1100,9072,0.0,0.0073539047,-5.220337,0.0,-0.011566752,0.00012375962,0.0,5.7544872e-05,0.01081402,-10.329210617654322,0.0034674624557683616,0.005129143296253713,-12.3256570812938,-0.018439492961932757,-18.42065122074869
squareDuctAve_Re_1100,9073,0.0,0.027704228,-5.2887406,0.0,-0.008815355,0.052601703,0.0,0.000108522465,0.010141547,-10.314367441880748,-0.09610170521748472,0.008506807577236323,-12.366290013874004,-0.012069843842078933,-18.42066439000231
squareDuctAve_Re_1100,9074,0.0,0.03928636,-5.550327,0.0,-0.0077105775,0.11194981,0.0,0.00014807076,0.007982373,-10.241552415613407,-0.18115954608232113,0.012886048401215785,-12.428149675255307,-0.012347629162253626,-18.420658280260948
